x, y, cal_s11, acc_s11, s11_error,, cal_s22, acc_s22, s22_error, cal_s12, acc_s12, s12_error,,0,3761
0.383095,2.312187,-11.839091,-11.536777,-2.620432,2.620432,-1.681802,-1.909679,11.932733,-0.461627,-0.514432,10.26474,,,
0.457307,2.258928,-11.839091,-11.659292,-1.542104,1.542104,-1.681802,-1.809381,7.050977,-0.461627,-0.602046,23.323637,,,
2.31696,1.249926,-9.442802,-9.260138,-1.972594,1.972594,0.94272,0.844862,11.582761,1.667202,1.640666,1.617351,,,
2.391138,1.251079,-9.442802,-9.207076,-2.56027,2.56027,0.94272,0.772866,21.977231,1.667202,1.585429,5.157754,,,
2.337768,1.337347,-9.442802,-9.483468,0.428809,0.428809,0.94272,0.881025,7.002644,1.667202,1.549796,7.575537,,,
0.919091,3.678747,-10.779932,-10.573322,-1.954067,1.954067,-0.453548,-0.65425,30.676673,-0.348269,-0.353562,1.496966,,,
1.033737,3.620243,-10.779932,-10.619612,-1.509659,1.509659,-0.453548,-0.578606,21.613655,-0.348269,-0.379488,8.226599,,,
1.042467,3.723156,-10.779932,-10.580279,-1.887026,1.887026,-0.453548,-0.563108,19.456315,-0.348269,-0.360473,3.385452,,,
0.01742,1.835894,-12.910081,-12.803857,-0.829622,0.829622,-3.051168,-3.128369,2.467746,-0.230422,-0.034328,-571.243515,,,
0.069679,1.873223,-12.910081,-12.644037,-2.104106,2.104106,-3.051168,-3.032045,-0.630718,-0.230422,-0.135962,-69.476166,,,
0.01742,1.903711,-12.910081,-12.521785,-3.100963,3.100963,-3.051168,-2.995416,-1.861273,-0.230422,-0.033933,-579.051648,,,
2.668504,0.022041,-6.861887,-6.78612,-1.116499,1.116499,-0.286149,-0.405826,29.489605,0.181404,0.048212,276.26577,,,
2.626357,0.088164,-6.861887,-6.709351,-2.273483,2.273483,-0.286149,-0.400936,28.629679,0.181404,0.200253,-9.412531,,,
2.58421,0.022041,-6.861887,-6.59401,-4.062443,4.062443,-0.286149,-0.411798,30.512206,0.181404,0.052371,246.382249,,,
3.081039,1.03569,-8.876628,-8.649072,-2.630993,2.630993,0.340865,0.157669,116.19068,1.208702,1.067745,13.201399,,,
3.003171,1.069305,-8.876628,-8.687391,-2.178299,2.178299,0.340865,0.21256,60.36188,1.208702,1.132571,6.721947,,,
2.97807,0.993557,-8.876628,-8.542965,-3.905703,3.905703,0.340865,0.165694,105.719198,1.208702,1.13063,6.905188,,,
3.92524,3.068866,-10.366265,-10.188634,-1.743428,1.743428,0.455146,0.383005,18.835607,0.392777,0.372688,5.390361,,,
3.800943,2.946604,-10.366265,-10.192445,-1.705381,1.705381,0.455146,0.407956,11.567505,0.392777,0.404526,-2.904199,,,
3.961422,2.902082,-10.366265,-10.13064,-2.325866,2.325866,0.455146,0.380697,19.555969,0.392777,0.421282,-6.766094,,,
4.244766,4.894575,-10.381775,-10.271087,-1.07766,1.07766,0.247179,0.203673,21.360732,0.041802,0.053569,-21.966371,,,
4.081125,4.990442,-10.381775,-10.285294,-0.938047,0.938047,0.247179,0.189778,30.246373,0.041802,0.027678,51.032139,,,
1.277924,0.585024,-5.248989,-5.215548,-0.64119,0.64119,1.91507,1.831866,4.542023,3.408193,3.121158,9.196421,,,
1.242099,0.635243,-5.248989,-5.859765,10.423221,10.423221,1.91507,1.874544,2.16193,3.408193,3.201193,6.466358,,,
1.234165,0.593253,-5.248989,-5.237839,-0.212884,0.212884,1.91507,1.899942,0.79622,3.408193,3.12316,9.126424,,,
1.101315,0.741385,-6.454194,-7.403337,12.820472,12.820472,1.564164,1.673276,-6.520855,3.050517,3.217589,-5.192488,,,
1.072835,0.685582,-6.454194,-6.410696,-0.678531,0.678531,1.564164,1.593713,-1.854074,3.050517,3.150247,-3.165784,,,
1.11637,0.693893,-6.454194,-6.621047,2.520033,2.520033,1.564164,1.744981,-10.362141,3.050517,3.20065,-4.690731,,,
2.176607,1.435263,-10.020116,-9.92147,-0.99427,0.99427,1.233054,1.080438,14.125378,1.673626,1.50628,11.10991,,,
2.20665,1.358582,-10.020116,-9.681786,-3.4945,3.4945,1.233054,1.022852,20.55053,1.673626,1.594795,4.943034,,,
2.2728,1.395915,-10.020116,-9.702166,-3.277109,3.277109,1.233054,0.973426,26.671591,1.673626,1.521645,9.987941,,,
4.563136,1.360172,-9.496598,-9.281427,-2.318299,2.318299,0.043266,0.019596,120.78862,0.485672,0.49816,-2.506952,,,
4.686926,1.309344,-9.496598,-9.275265,-2.38627,2.38627,0.043266,-0.002476,1847.412274,0.485672,0.460043,5.570851,,,
4.661244,1.407083,-9.496598,-9.319777,-1.897263,1.897263,0.043266,0.022497,92.321749,0.485672,0.480923,0.987515,,,
2.960097,1.497947,-9.689036,-9.42706,-2.778982,2.778982,0.700586,0.503291,39.200868,1.227205,1.115042,10.059102,,,
2.863071,1.537332,-9.689036,-9.531951,-1.647984,1.647984,0.700586,0.57813,21.181276,1.227205,1.142861,7.380056,,,
2.872251,1.435727,-9.689036,-9.358594,-3.530892,3.530892,0.700586,0.522728,34.024935,1.227205,1.183559,3.687641,,,
4.402503,2.689799,-10.143693,-9.949673,-1.950017,1.950017,0.336843,0.292582,15.127669,0.470929,0.455071,3.484587,,,
4.494325,2.568681,-10.143693,-9.886677,-2.599619,2.599619,0.336843,0.265486,26.877741,0.470929,0.468889,0.435098,,,
4.544085,2.674704,-10.143693,-9.91808,-2.274762,2.274762,0.336843,0.267234,26.048006,0.470929,0.446032,5.581761,,,
3.312918,0.321926,-8.278364,-7.948879,-4.14506,4.14506,-0.123116,-0.279687,55.980634,0.418518,0.381763,9.627619,,,
3.344905,0.391886,-8.278364,-8.029969,-3.093354,3.093354,-0.123116,-0.254421,51.609239,0.418518,0.446008,-6.163605,,,
3.276284,0.428813,-8.278364,-7.986964,-3.64845,3.64845,-0.123116,-0.24289,49.311821,0.418518,0.510836,-18.071841,,,
2.732576,4.894041,-10.49417,-10.386709,-1.034602,1.034602,0.126679,0.052717,140.300381,-0.168114,-0.135276,-24.274352,,,
2.607357,4.889524,-10.49417,-10.389615,-1.006346,1.006346,0.126679,0.026688,374.659077,-0.168114,-0.151429,-11.0179,,,
3.136747,2.196717,-10.377252,-10.119357,-2.548528,2.548528,0.740026,0.585621,26.365898,0.741831,0.713759,3.933082,,,
3.040535,2.180938,-10.377252,-10.163206,-2.106086,2.106086,0.740026,0.621114,19.144888,0.741831,0.725537,2.245827,,,
3.113079,2.071399,-10.377252,-10.033593,-3.425088,3.425088,0.740026,0.586094,26.264024,0.741831,0.784802,-5.475326,,,
2.374618,1.361407,-9.701023,-9.510974,-1.998206,1.998206,0.988793,0.859677,15.019152,1.531953,1.506795,1.669606,,,
2.427988,1.275139,-9.701023,-9.24646,-4.916081,4.916081,0.988793,0.755871,30.815047,1.531953,1.542162,-0.662008,,,
2.464361,1.346165,-9.701023,-9.399284,-3.210229,3.210229,0.988793,0.769863,28.437571,1.531953,1.467413,4.398243,,,
1.638833,0.015435,-2.620598,-2.773778,5.522448,5.522448,0.527989,0.21844,141.70862,0.486027,0.096973,401.197339,,,
1.604551,0.061739,-2.620598,-2.596678,-0.921168,0.921168,0.527989,0.330508,59.750684,0.486027,0.397559,22.252662,,,
1.576666,0.015435,-2.620598,-2.37341,-10.414877,10.414877,0.527989,0.416552,26.752312,0.486027,0.101829,377.295939,,,
2.624041,1.514959,-9.964621,-9.638651,-3.381911,3.381911,0.880261,0.727928,20.926892,1.20603,1.260855,-4.348262,,,
2.616428,1.612229,-9.964621,-9.816545,-1.50844,1.50844,0.880261,0.768574,14.531732,1.20603,1.188191,1.501314,,,
2.533516,1.54988,-9.964621,-9.776384,-1.925434,1.925434,0.880261,0.808828,8.831672,1.20603,1.267551,-4.853524,,,
1.532083,3.330565,-10.950722,-10.827483,-1.138211,1.138211,-0.059627,-0.140827,57.65898,-0.359942,-0.370717,2.90643,,,
1.611907,3.401793,-10.950722,-10.795232,-1.440364,1.440364,-0.059627,-0.098582,39.515191,-0.359942,-0.34544,-4.198161,,,
1.492572,3.443211,-10.950722,-10.769545,-1.682309,1.682309,-0.059627,-0.201285,70.376686,-0.359942,-0.373965,3.749796,,,
0.623854,0.79929,-11.923498,-9.604823,-24.140728,24.140728,-4.036516,-5.119747,21.157899,6.73525,6.821873,-1.269785,,,
0.631647,0.848899,-11.923498,-11.315293,-5.375071,5.375071,-4.036516,-3.816668,-5.760213,6.73525,5.947699,13.241265,,,
0.584442,0.828519,-11.923498,-11.434118,-4.279991,4.279991,-4.036516,-5.092475,20.735681,6.73525,7.404716,-9.041082,,,
2.95815,2.457005,-10.630356,-10.380565,-2.406336,2.406336,0.784185,0.628771,24.717133,0.592384,0.551622,7.389619,,,
2.854758,2.491343,-10.630356,-10.45953,-1.633208,1.633208,0.784185,0.648059,21.005311,0.592384,0.51235,15.62115,,,
2.866606,2.407318,-10.630356,-10.414123,-2.07634,2.07634,0.784185,0.660847,18.663653,0.592384,0.568446,4.211168,,,
2.184538,0.018168,-5.413157,-5.42148,0.153529,0.153529,-0.222219,-0.388455,42.794056,0.242373,0.065211,271.676685,,,
2.133807,0.072672,-5.413157,-5.258765,-2.935886,2.935886,-0.222219,-0.36391,38.935714,0.242373,0.274441,-11.684769,,,
2.110556,0.018168,-5.413157,-5.145285,-5.206163,5.206163,-0.222219,-0.365818,39.254151,0.242373,0.070578,243.412764,,,
2.034714,4.371582,-10.649212,-10.484129,-1.574602,1.574602,0.057927,-0.069726,183.077861,-0.259052,-0.231893,-11.712024,,,
2.016634,4.232609,-10.649212,-10.517311,-1.25413,1.25413,0.057927,-0.055875,203.671469,-0.259052,-0.238118,-8.791509,,,
2.127791,4.264687,-10.649212,-10.510892,-1.31597,1.31597,0.057927,-0.018595,411.5152,-0.259052,-0.219241,-18.158347,,,
0.14819,1.289033,-18.257959,-18.096292,-0.893366,0.893366,-3.558041,-3.473346,-2.43843,0.863749,0.38768,122.79935,,,
0.183414,1.2584,-18.257959,-18.514216,1.38411,1.38411,-3.558041,-3.338249,-6.584048,0.863749,0.637304,35.531693,,,
0.201829,1.308118,-18.257959,-17.492294,-4.377153,4.377153,-3.558041,-3.39295,-4.865699,0.863749,0.388463,122.350175,,,
4.198672,2.128109,-9.895326,-9.726384,-1.736944,1.736944,0.308806,0.260028,18.758486,0.597944,0.583249,2.519448,,,
4.079306,2.050196,-9.895326,-9.698795,-2.026339,2.026339,0.308806,0.271323,13.81464,0.597944,0.618869,-3.38129,,,
4.174449,2.018418,-9.895326,-9.665663,-2.376065,2.376065,0.308806,0.243358,26.893688,0.597944,0.60348,-0.917345,,,
0.459005,0.901042,-19.24303,-17.214845,-11.781603,11.781603,-3.585703,-4.284235,16.304699,8.295096,8.298366,-0.039399,,,
0.466186,0.937425,-19.24303,-17.344711,-10.944657,10.944657,-3.585703,-3.666152,2.194349,8.295096,6.872896,20.692877,,,
0.414648,0.922021,-19.24303,-19.192258,-0.264544,0.264544,-3.585703,-3.792436,5.451193,8.295096,8.202577,1.127927,,,
3.437733,4.940191,-10.433594,-10.344618,-0.860111,0.860111,0.223677,0.152757,46.427139,-0.045235,-0.043025,-5.135862,,,
2.894596,2.354217,-10.591423,-10.368186,-2.153102,2.153102,0.783444,0.660902,18.541621,0.616706,0.607333,1.543379,,,
2.966717,2.278939,-10.591423,-10.276852,-3.060969,3.060969,0.783444,0.645264,21.414502,0.616706,0.663002,-6.982828,,,
2.98614,2.403904,-10.591423,-10.337314,-2.458181,2.458181,0.783444,0.62794,24.764153,0.616706,0.587328,5.002034,,,
0.175437,2.158075,-12.191015,-11.782714,-3.46525,3.46525,-2.372087,-2.427422,2.279596,-0.173593,-0.290171,40.175642,,,
0.131376,2.113294,-12.191015,-11.881312,-2.606638,2.606638,-2.372087,-2.54537,6.807785,-0.173593,-0.226697,23.425192,,,
0.185395,2.075411,-12.191015,-11.987378,-1.698762,1.698762,-2.372087,-2.546174,6.837219,-0.173593,-0.321813,46.057742,,,
0.672291,1.175997,-15.875404,-14.630174,-8.511384,8.511384,-0.50221,-0.899895,44.192431,1.930856,1.478241,30.618465,,,
0.643835,1.144039,-15.875404,-14.863778,-6.80598,6.80598,-0.50221,-1.15859,56.653372,1.930856,1.812912,6.505757,,,
0.665708,1.107304,-15.875404,-14.554902,-9.072561,9.072561,-0.50221,-1.064669,52.829518,1.930856,2.142051,-9.85949,,,
1.71687,2.522411,-11.41899,-11.249547,-1.506217,1.506217,0.63306,0.461609,37.142064,-0.027845,-0.115306,75.851241,,,
1.729268,2.400857,-11.41899,-11.299385,-1.058509,1.058509,0.63306,0.575555,9.991232,-0.027845,-0.027195,-2.391304,,,
1.801243,2.468277,-11.41899,-11.22171,-1.758014,1.758014,0.63306,0.568347,11.386124,-0.027845,-0.012272,-126.893832,,,
0.595595,3.652783,-10.673061,-10.519458,-1.46018,1.46018,-0.750764,-0.865029,13.209387,-0.243612,-0.275679,11.632026,,,
0.623927,3.729248,-10.673061,-10.498652,-1.661247,1.661247,-0.750764,-0.8241,8.898866,-0.243612,-0.271545,10.286491,,,
0.520562,3.686035,-10.673061,-10.495282,-1.693891,1.693891,-0.750764,-0.891501,15.786477,-0.243612,-0.242552,-0.437126,,,
0.305621,4.141871,-10.491864,-10.353688,-1.334555,1.334555,-0.705328,-0.793275,11.08661,-0.120064,-0.11116,-8.01008,,,
0.209888,4.185421,-10.491864,-10.339484,-1.473765,1.473765,-0.705328,-0.793638,11.127266,-0.120064,-0.075195,-59.669459,,,
0.213883,4.060829,-10.491864,-10.364343,-1.230382,1.230382,-0.705328,-0.838442,15.876393,-0.120064,-0.083126,-44.436458,,,
3.279889,1.709477,-9.701126,-9.595789,-1.097739,1.097739,0.49452,0.43316,14.165513,0.947254,0.910754,4.007727,,,
3.231503,1.634357,-9.701126,-9.523114,-1.869264,1.869264,0.49452,0.426933,15.830772,0.947254,0.95185,-0.482784,,,
3.346672,1.611649,-9.701126,-9.465895,-2.48504,2.48504,0.49452,0.369672,33.77271,0.947254,0.913096,3.740904,,,
2.564571,3.959468,-10.716291,-10.554536,-1.532565,1.532565,0.257258,0.187037,37.54407,-0.160963,-0.107733,-49.41005,,,
2.47116,4.096536,-10.716291,-10.53631,-1.7082,1.7082,0.257258,0.128768,99.784275,-0.160963,-0.143638,-12.061881,,,
2.443103,3.952169,-10.716291,-10.569361,-1.390149,1.390149,0.257258,0.155213,65.745962,-0.160963,-0.137547,-17.024384,,,
1.933188,4.442713,-10.582138,-10.463779,-1.131135,1.131135,-0.046234,-0.116926,60.458418,-0.260401,-0.241912,-7.642757,,,
1.803717,4.478289,-10.582138,-10.448148,-1.282435,1.282435,-0.046234,-0.170374,72.863166,-0.260401,-0.25243,-3.157842,,,
1.833074,4.374665,-10.582138,-10.474368,-1.028894,1.028894,-0.046234,-0.149061,68.982935,-0.260401,-0.256364,-1.574772,,,
0.713412,4.994961,-10.379203,-10.25392,-1.221805,1.221805,-0.335446,-0.500259,32.945439,-0.156365,-0.143707,-8.808052,,,
0.818916,4.951752,-10.379203,-10.267817,-1.084811,1.084811,-0.335446,-0.483861,30.672986,-0.156365,-0.163691,4.475292,,,
2.235115,0.668305,-7.564373,-7.167337,-5.539528,5.539528,0.502533,0.239045,110.22495,1.88205,1.725732,9.058058,,,
2.297593,0.695089,-7.564373,-7.338534,-3.077439,3.077439,0.502533,0.227423,120.968793,1.88205,1.665517,13.000958,,,
2.227802,0.741859,-7.564373,-7.451327,-1.517122,1.517122,0.502533,0.354623,41.70931,1.88205,1.810727,3.938922,,,
3.046929,1.200656,-8.963309,-8.921855,-0.464633,0.464633,0.324304,0.285323,13.661886,1.157362,1.11807,3.514308,,,
3.020386,1.12108,-8.963309,-8.782345,-2.060542,2.060542,0.324304,0.242577,33.69096,1.157362,1.129349,2.480482,,,
3.098253,1.087465,-8.963309,-8.73927,-2.563594,2.563594,0.324304,0.187333,73.1163,1.157362,1.068951,8.270888,,,
2.680902,0.664997,-7.876394,-7.668815,-2.706804,2.706804,0.05479,-0.013653,501.298631,1.095774,1.17642,-6.855221,,,
2.73857,0.62704,-7.876394,-7.651299,-2.941927,2.941927,0.05479,-0.06724,181.48382,1.095774,1.079693,1.489414,,,
2.766474,0.712927,-7.876394,-7.858181,-0.231769,0.231769,0.05479,0.003461,1483.097416,1.095774,1.14236,-4.078079,,,
3.490319,0.155758,-8.169694,-8.068883,-1.249384,1.249384,-0.241262,-0.29917,19.356288,0.087676,0.163987,-46.534668,,,
3.407406,0.111966,-8.169694,-7.969361,-2.513799,2.513799,-0.241262,-0.313618,23.071376,0.087676,0.126414,-30.643384,,,
3.457563,0.053545,-8.169694,-8.016191,-1.914909,1.914909,-0.241262,-0.312035,22.681192,0.087676,0.058221,50.592551,,,
0.188067,1.823773,-13.07418,-12.858188,-1.679804,1.679804,-3.141349,-2.966305,-5.901107,-0.430519,-0.354677,-21.383635,,,
0.126964,1.846828,-13.07418,-12.756615,-2.489414,2.489414,-3.141349,-3.024669,-3.857627,-0.430519,-0.245188,-75.587653,,,
0.133197,1.783855,-13.07418,-13.048759,-0.194819,0.194819,-3.141349,-3.132166,-0.293201,-0.430519,-0.255575,-68.451019,,,
0.771236,0.736123,-6.187107,-6.585754,6.053177,6.053177,-4.016103,-2.594955,-54.765775,4.98658,4.132413,20.669918,,,
0.727963,0.765349,-6.187107,-7.60081,18.599373,18.599373,-4.016103,-3.296213,-21.839912,4.98658,4.784521,4.223186,,,
0.724104,0.724558,-6.187107,-5.915727,-4.587433,4.587433,-4.016103,-4.096236,1.956254,4.98658,4.770167,4.536788,,,
1.320585,4.617885,-10.510133,-10.373205,-1.320022,1.320022,-0.248232,-0.362685,31.557017,-0.286001,-0.249178,-14.778061,,,
1.349423,4.501008,-10.510133,-10.400702,-1.052155,1.052155,-0.248232,-0.355692,30.211406,-0.286001,-0.263284,-8.628473,,,
1.442868,4.550456,-10.510133,-10.400256,-1.056488,1.056488,-0.248232,-0.317025,21.69929,-0.286001,-0.259683,-10.134928,,,
3.358298,0.228862,-8.2405,-7.950841,-3.643117,3.643117,-0.179822,-0.300338,40.12669,0.203454,0.265715,-23.431511,,,
3.38259,0.155796,-8.2405,-7.952116,-3.626504,3.626504,-0.179822,-0.311009,42.181026,0.203454,0.178853,13.754611,,,
3.465503,0.199587,-8.2405,-8.055928,-2.291124,2.291124,-0.179822,-0.295232,39.091173,0.203454,0.213368,-4.64658,,,
1.315162,0.722039,-8.003769,-7.050977,-13.51292,13.51292,2.239027,1.820341,23.000438,3.011153,3.21661,-6.387364,,,
1.32046,0.775411,-8.003769,-7.690823,-4.069091,4.069091,2.239027,1.846006,21.290356,3.011153,3.169627,-4.999762,,,
1.261002,0.77327,-8.003769,-7.737619,-3.439692,3.439692,2.239027,1.882349,18.948587,3.011153,3.198357,-5.853139,,,
1.437691,1.068703,-9.655641,-10.036849,3.798084,3.798084,1.826268,1.832944,-0.36423,2.607772,2.407948,8.298527,,,
1.42152,1.003727,-9.655641,-9.635891,-0.204968,0.204968,1.826268,1.845836,-1.060106,2.607772,2.606949,0.031563,,,
1.48531,1.000183,-9.655641,-9.431241,-2.379334,2.379334,1.826268,1.776723,2.788581,2.607772,2.601528,0.240033,,,
0.507196,3.728464,-10.654421,-10.479583,-1.668369,1.668369,-0.717432,-0.881648,18.625962,-0.28204,-0.230763,-22.220685,,,
0.610562,3.771678,-10.654421,-10.482768,-1.637481,1.637481,-0.717432,-0.817281,12.217227,-0.28204,-0.259955,-8.495638,,,
0.542133,3.822501,-10.654421,-10.456581,-1.892011,1.892011,-0.717432,-0.832297,13.800961,-0.28204,-0.229045,-23.137266,,,
1.201243,1.038113,-10.728724,-10.676501,-0.489144,0.489144,2.159414,1.826391,18.233917,2.810212,2.423359,15.963494,,,
1.214843,0.977454,-10.728724,-10.110434,-6.11537,6.11537,2.159414,1.871304,15.396181,2.810212,2.667721,5.341289,,,
1.257778,1.02717,-10.728724,-10.36797,-3.479502,3.479502,2.159414,1.883391,14.655645,2.810212,2.498054,12.496053,,,
4.501658,0.247919,-8.995964,-8.82183,-1.9739,1.9739,-0.169181,-0.200178,15.484917,0.158133,0.126483,25.023637,,,
4.492041,0.342167,-8.995964,-8.83408,-1.832486,1.832486,-0.169181,-0.19185,11.815849,0.158133,0.173948,-9.091759,,,
4.391067,0.29186,-8.995964,-8.772615,-2.545973,2.545973,-0.169181,-0.203766,16.972975,0.158133,0.159151,-0.639411,,,
4.099877,2.284471,-10.028018,-9.83052,-2.009026,2.009026,0.351533,0.308246,14.043039,0.559756,0.571611,-2.07408,,,
4.212794,2.241435,-10.028018,-9.786024,-2.472855,2.472855,0.351533,0.276763,27.015766,0.559756,0.562278,-0.448632,,,
4.224489,2.350772,-10.028018,-9.839589,-1.91501,1.91501,0.351533,0.290654,20.945436,0.559756,0.540502,3.562152,,,
2.784188,4.937111,-10.469368,-10.379431,-0.866495,0.866495,0.148223,0.057313,158.62024,-0.128079,-0.129595,1.169691,,,
1.020103,3.770594,-10.724834,-10.558477,-1.575578,1.575578,-0.499368,-0.573518,12.928882,-0.38643,-0.349403,-10.597067,,,
0.944285,3.809995,-10.724834,-10.530549,-1.844963,1.844963,-0.499368,-0.617259,19.09916,-0.38643,-0.332296,-16.290754,,,
0.896728,3.726185,-10.724834,-10.551171,-1.645909,1.645909,-0.499368,-0.66135,24.492648,-0.38643,-0.340447,-13.506515,,,
3.266417,0.043526,-8.019418,-7.790647,-2.936489,2.936489,-0.219111,-0.335846,34.758394,0.067865,0.055389,22.523399,,,
3.316574,0.101948,-8.019418,-7.861581,-2.007706,2.007706,-0.219111,-0.325328,32.649055,0.067865,0.124081,-45.305738,,,
3.227308,0.115684,-8.019418,-7.752839,-3.438471,3.438471,-0.219111,-0.334334,34.46339,0.067865,0.151585,-55.22967,,,
3.042251,2.384071,-10.410995,-10.293294,-1.143476,1.143476,0.709773,0.613355,15.719907,0.687315,0.604562,13.68812,,,
3.022828,2.259106,-10.410995,-10.229063,-1.778588,1.778588,0.709773,0.626871,13.224758,0.687315,0.678048,1.366651,,,
3.11904,2.274885,-10.410995,-10.183298,-2.235987,2.235987,0.709773,0.593295,19.632524,0.687315,0.670551,2.500064,,,
0.17367,0.995891,-28.887823,-27.339686,-5.662601,5.662601,-0.525942,-1.0754,51.093306,3.954882,4.571681,-13.491726,,,
0.157944,1.034008,-28.887823,-25.870684,-11.662389,11.662389,-0.525942,-1.575298,66.613155,3.954882,3.296323,19.978618,,,
0.125133,1.003091,-28.887823,-28.25586,-2.236576,2.236576,-0.525942,-0.716668,26.612811,3.954882,3.383108,16.900873,,,
4.287556,0.028638,-8.87408,-8.684752,-2.180004,2.180004,-0.164764,-0.22744,27.556866,0.066211,0.016978,289.970843,,,
4.192222,0.114552,-8.87408,-8.63143,-2.811236,2.811236,-0.164764,-0.233118,29.321438,0.066211,0.072242,-8.348613,,,
4.168177,0.028638,-8.87408,-8.611081,-3.054194,3.054194,-0.164764,-0.237917,30.747028,0.066211,0.018404,259.758348,,,
3.367911,1.508218,-9.490316,-9.340402,-1.605009,1.605009,0.407996,0.318424,28.129594,0.945117,0.923184,2.375793,,,
3.271814,1.443993,-9.490316,-9.272819,-2.34554,2.34554,0.407996,0.326688,24.888481,0.945117,0.976084,-3.172555,,,
3.345775,1.382688,-9.490316,-9.187206,-3.299268,3.299268,0.407996,0.26801,52.231676,0.945117,0.945003,0.01213,,,
2.006677,3.786414,-10.76502,-10.643411,-1.142574,1.142574,0.12682,0.031939,297.065511,-0.223598,-0.239358,6.584241,,,
2.096414,3.927112,-10.76502,-10.598766,-1.56862,1.56862,0.12682,0.037182,241.076847,-0.223598,-0.221654,-0.876913,,,
1.966921,3.913684,-10.76502,-10.604845,-1.510393,1.510393,0.12682,-0.017182,838.075339,-0.223598,-0.250998,10.916631,,,
1.167266,1.567766,-12.710492,-12.454163,-2.058183,2.058183,0.842275,0.953173,-11.634578,0.12962,0.380433,-65.928405,,,
1.119902,1.614374,-12.710492,-12.556179,-1.228978,1.228978,0.842275,0.741696,13.560646,0.12962,0.173999,-25.50536,,,
1.092734,1.553512,-12.710492,-12.654814,-0.439977,0.439977,0.842275,0.780912,7.857807,0.12962,0.274145,-52.71856,,,
0.016447,2.108281,-12.135464,-11.88429,-2.113502,2.113502,-2.439636,-2.614482,6.687575,-0.17973,-0.028954,-520.749579,,,
0.065788,2.124705,-12.135464,-11.846094,-2.442747,2.442747,-2.439636,-2.571479,5.127134,-0.17973,-0.114123,-57.487781,,,
